OBJECTID;MUNICIPIO;Estado;Região
2848;Alvarenga ; MG;Sudeste
2849;Naque ; MG;Sudeste
2850;Pedrinópolis ; MG;Sudeste
2851;Morro do Pilar ; MG;Sudeste
2852;Sobrália ; MG;Sudeste
2853;Lagoa Santa ; GO;Centro-Oeste
2854;Carmésia ; MG;Sudeste
2855;Ferros ; MG;Sudeste
2856;Rio Bananal ; ES;Sudeste
2857;Goiabeira ; MG;Sudeste
2858;Iraí de Minas ; MG;Sudeste
2859;Resplendor ; MG;Sudeste
2860;São Domingos do Norte ; ES;Sudeste
2861;Ladário ; MS;Centro-Oeste
2862;Fernandes Tourinho ; MG;Sudeste
2863;Itanhomi ; MG;Sudeste
2864;Engenheiro Caldas ; MG;Sudeste
2865;São José do Calçado ; ES;Sudeste
2866;Pancas ; ES;Sudeste
2867;Nova Ponte ; MG;Sudeste
2868;Cruzeiro da Fortaleza ; MG;Sudeste
2869;Sooretama ; ES;Sudeste
2870;Açucena ; MG;Sudeste
2871;Holambra ; SP;Sudeste
2872;Cascalho Rico ; MG;Sudeste
2873;Dores de Guanhães ; MG;Sudeste
2874;Gonzaga ; MG;Sudeste
2875;Tumiritinga ; MG;Sudeste
2876;Nova Belém ; MG;Sudeste
2877;Jaguaré ; ES;Sudeste
2878;Dom Joaquim ; MG;Sudeste
2879;Brejo Alegre ; SP;Sudeste
2880;Congonhas do Norte ; MG;Sudeste
2881;Conselheiro Pena ; MG;Sudeste
2882;Mantenópolis ; ES;Sudeste
2883;Gurinhatã ; MG;Sudeste
2884;Paraíso das Águas ; MS;Centro-Oeste
2885;Barro Duro ; PI;Nordeste
2886;Galiléia ; MG;Sudeste
2887;Patrocínio ; MG;Sudeste
2888;Jerumenha ; PI;Nordeste
2889;Guimarânia ; MG;Sudeste
2890;Santana de Pirapama ; MG;Sudeste
2891;Lagoa Formosa ; MG;Sudeste
2892;Vila Valério ; ES;Sudeste
2893;Alvorada de Minas ; MG;Sudeste
2894;Nova Marilândia ; MT;Centro-Oeste
2895;Guanhães ; MG;Sudeste
2896;Santa Vitória ; MG;Sudeste
2897;Conceição do Mato Dentro ; MG;Sudeste
2898;Ribeirão Vermelho ; MG;Sudeste
2899;Marilac ; MG;Sudeste
2900;Paranaiguara ; GO;Centro-Oeste
2901;Virginópolis ; MG;Sudeste
2902;Ituiutaba ; MG;Sudeste
2903;Inimutaba ; MG;Sudeste
2904;São Geraldo ; MG;Sudeste
2905;Presidente Kubitschek ; MG;Sudeste
2906;Canápolis ; MG;Sudeste
2907;Águia Branca ; ES;Sudeste
2908;Santo Antônio do Itambé ; MG;Sudeste
2909;Governador Valadares ; MG;Sudeste
2910;Estrela do Sul ; MG;Sudeste
2911;Mantena ; MG;Sudeste
2912;Pindorama ; SP;Sudeste
2913;Sem-Peixe; MG;Sudeste
2914;Morro da Garça ; MG;Sudeste
2915;Centralina ; MG;Sudeste
2916;Coroaci ; MG;Sudeste
2917;Pilar ; AL;Nordeste
2918;Presidente Juscelino ; MG;Sudeste
2919;Açu ; RN;Nordeste
2920;Monte Carmelo ; MG;Sudeste
2921;Cachoeira Dourada ; MG;Sudeste
2922;Vila Pavão ; ES;Sudeste
2923;Sabinópolis ; MG;Sudeste
2924;Barra de São Francisco ; ES;Sudeste
2925;Araporã ; MG;Sudeste
2926;Nacip Raydan ; MG;Sudeste
2927;Materlândia ; MG;Sudeste
2928;Senador Firmino ; MG;Sudeste
2929;Cachoeira Dourada ; GO;Centro-Oeste
2930;Frei Inocêncio ; MG;Sudeste
2931;Coronel Fabriciano ; MG;Sudeste
2932;Governador Lindenberg ; ES;Sudeste
2933;Dores de Campos ; MG;Sudeste
2934;Virgolândia ; MG;Sudeste
2935;Inaciolândia ; GO;Centro-Oeste
2936;Douradoquara ; MG;Sudeste
2937;Água Doce do Norte ; ES;Sudeste
2938;Jampruca ; MG;Sudeste
2939;Peçanha ; MG;Sudeste
2940;Gouvelândia ; GO;Centro-Oeste
2941;Três Ranchos ; GO;Centro-Oeste
2942;Alpercata ; MG;Sudeste
2943;Araguari ; MG;Sudeste
2944;Nova Era ; MG;Sudeste
2945;Gouveia ; MG;Sudeste
2946;Paulistas ; MG;Sudeste
2947;São João Evangelista ; MG;Sudeste
2948;Cachoeira Alta ; GO;Centro-Oeste
2949;Nova Módica ; MG;Sudeste
2950;Tupaciguara ; MG;Sudeste
2951;Datas ; MG;Sudeste
2952;José Raydan ; MG;Sudeste
2953;Serro ; MG;Sudeste
2954;Pinheiros ; ES;Sudeste
2955;São José da Safira ; MG;Sudeste
2956;São Pedro do Suaçuí ; MG;Sudeste
2957;Monjolos ; MG;Sudeste
2958;Santo Hipólito ; MG;Sudeste
2959;Serra Azul de Minas ; MG;Sudeste
2960;Cumari ; GO;Centro-Oeste
2961;Abadia dos Dourados ; MG;Sudeste
2962;Apiacá ; ES;Sudeste
2963;São José do Jacuri ; MG;Sudeste
2964;Itumbiara ; GO;Centro-Oeste
2965;Coluna ; MG;Sudeste
2966;Frei Lagonegro ; MG;Sudeste
2967;Aparecida do Rio Doce ; GO;Centro-Oeste
2968;Ouro Verde de Minas ; MG;Sudeste
2969;Chapadão do Céu ; GO;Centro-Oeste
2970;Rio Vermelho ; MG;Sudeste
2971;Bom Jesus de Goiás ; GO;Centro-Oeste
2972;Pedro Canário ; ES;Sudeste
2973;Davinópolis ; GO;Centro-Oeste
2974;Castelândia ; GO;Centro-Oeste
2975;Santa Maria do Suaçuí ; MG;Sudeste
2976;Goiandira ; GO;Centro-Oeste
2977;Augusto de Lima ; MG;Sudeste
2978;Buriti Alegre ; GO;Centro-Oeste
2979;Ecoporanga ; ES;Sudeste
2980;São José do Divino ; MG;Sudeste
2981;Corinto ; MG;Sudeste
2982;Viradouro ; SP;Sudeste
2983;Anhanguera ; GO;Centro-Oeste
2984;São Gonçalo do Rio Preto ; MG;Sudeste
2985;Ataléia ; MG;Sudeste
2986;Marataízes ; ES;Sudeste
2987;Felício dos Santos ; MG;Sudeste
2988;Conceição da Barra ; ES;Sudeste
2989;Panamá ; GO;Centro-Oeste
2990;São Sebastião do Maranhão ; MG;Sudeste
2991;Coromandel ; MG;Sudeste
2992;Maurilândia ; GO;Centro-Oeste
2993;Ouvidor ; GO;Centro-Oeste
2994;Nova Aurora ; GO;Centro-Oeste
2995;Itambacuri ; MG;Sudeste
2996;Água Limpa ; GO;Centro-Oeste
2997;Corumbaíba ; GO;Centro-Oeste
2998;Serranópolis ; GO;Centro-Oeste
2999;Goiatuba ; GO;Centro-Oeste
3000;Marzagão ; GO;Centro-Oeste
3001;Jenipapo de Minas ; MG;Sudeste
3002;Nova Viçosa ; BA;Nordeste
3003;Porteirão ; GO;Centro-Oeste
3004;Lagamar ; MG;Sudeste
3005;Serra dos Aimorés ; MG;Sudeste
3006;Água Boa ; MG;Sudeste
3007;Mucuri ; BA;Nordeste
3008;Couto de Magalhães de Minas ; MG;Sudeste
3009;Malacacheta ; MG;Sudeste
3010;Poté ; MG;Sudeste
3011;Lassance ; MG;Sudeste
3012;Aloândia ; GO;Centro-Oeste
3013;Angelândia ; MG;Sudeste
3014;Santa Helena de Goiás ; GO;Centro-Oeste
3015;Ibirapuã ; BA;Nordeste
3016;Vicentinópolis ; GO;Centro-Oeste
3017;Tombos ; MG;Sudeste
3018;Treviso ; SC;Sul
3019;Turvelândia ; GO;Centro-Oeste
3020;João Pinheiro ; MG;Sudeste
3021;Itapissuma ; PE;Nordeste
3022;Senador Modestino Gonçalves ; MG;Sudeste
3023;Buenópolis ; MG;Sudeste
3024;Itamarandiba ; MG;Sudeste
3025;Ilha Solteira ; SP;Sudeste
3026;Granito ; PE;Nordeste
3027;Vazante ; MG;Sudeste
3028;Machacalis ; MG;Sudeste
3029;Frei Gaspar ; MG;Sudeste
3030;Lagoa Grande ; MG;Sudeste
3031;Caldas Novas ; GO;Centro-Oeste
3032;Setubinha ; MG;Sudeste
3033;Alto Taquari ; MT;Centro-Oeste
3034;Capelinha ; MG;Sudeste
3035;Joviânia ; GO;Centro-Oeste
3036;Guarda-Mor; MG;Sudeste
3037;Nanuque ; MG;Sudeste
3038;Cafeara ; PR;Sul
3039;Nazaré da Mata ; PE;Nordeste
3040;Joaquim Felício ; MG;Sudeste
3041;Ladainha ; MG;Sudeste
3042;Franciscópolis ; MG;Sudeste
3043;Lajedão ; BA;Nordeste
3044;Fernando de Noronha ; PE;Nordeste
3045;Carlos Chagas ; MG;Sudeste
3046;Palmares Paulista ; SP;Sudeste
3047;Teófilo Otoni ; MG;Sudeste
3048;Dom Cavati ; MG;Sudeste
3049;Campanário ; MG;Sudeste
3050;Veredinha ; MG;Sudeste
3051;Pavão ; MG;Sudeste
3052;Diamantina ; MG;Sudeste
3053;Aricanduva ; MG;Sudeste
3054;Pontalina ; GO;Centro-Oeste
3055;Santo Antônio da Barra ; GO;Centro-Oeste
3056;Carbonita ; MG;Sudeste
3057;Perolândia ; GO;Centro-Oeste
3058;Urutaí ; GO;Centro-Oeste
3059;Teixeira de Freitas ; BA;Nordeste
3060;Olhos-d'Água ; MG;Sudeste
3061;Edéia ; GO;Centro-Oeste
3062;Capitão Andrade ; MG;Sudeste
3063;Pirapora ; MG;Sudeste
3064;Edealina ; GO;Centro-Oeste
3065;Taquaral ; SP;Sudeste
3066;Acreúna ; GO;Centro-Oeste
3067;Medeiros Neto ; BA;Nordeste
3068;Corumbá ; MS;Centro-Oeste
3069;Francisco Dumont ; MG;Sudeste
3070;Tramandaí ; RS;Sul
3071;Engenheiro Navarro ; MG;Sudeste
3072;Campo Alegre de Goiás ; GO;Centro-Oeste
3073;Portelândia ; GO;Centro-Oeste
3074;Mairipotaba ; GO;Centro-Oeste
3075;Rio Quente ; GO;Centro-Oeste
3076;Santa Cruz de Goiás ; GO;Centro-Oeste
3077;Cromínia ; GO;Centro-Oeste
3078;Catuji ; MG;Sudeste
3079;Cristianópolis ; GO;Centro-Oeste
3080;Crisólita ; MG;Sudeste
3081;Caldazinha ; GO;Centro-Oeste
3082;Minas Novas ; MG;Sudeste
3083;Professor Jamil ; GO;Centro-Oeste
3084;Várzea da Palma ; MG;Sudeste
3085;São Simão ; GO;Centro-Oeste
3086;Buriti do Tocantins ; TO;Norte
3087;Piracanjuba ; GO;Centro-Oeste
3088;Cruzeiro ; SP;Sudeste
3089;Umburatiba ; MG;Sudeste
3090;Pires do Rio ; GO;Centro-Oeste
3091;Turmalina ; MG;Sudeste
3092;Caraí ; MG;Sudeste
3093;Indiara ; GO;Centro-Oeste
3094;Padre Paraíso ; MG;Sudeste
3095;Pedro Avelino ; RN;Nordeste
3096;Novo Oriente de Minas ; MG;Sudeste
3097;Montividiu ; GO;Centro-Oeste
3098;Novo Cruzeiro ; MG;Sudeste
3099;Álvaro de Carvalho ; SP;Sudeste
3100;Varjão ; GO;Centro-Oeste
3101;Águas Formosas ; MG;Sudeste
3102;Cezarina ; GO;Centro-Oeste
3103;Catas Altas ; MG;Sudeste
3104;Jandaia ; GO;Centro-Oeste
3105;Santa Margarida ; MG;Sudeste
3106;Chapada do Norte ; MG;Sudeste
3107;Prado ; BA;Nordeste
3108;Leme do Prado ; MG;Sudeste
3109;Vereda ; BA;Nordeste
3110;Jandaíra ; RN;Nordeste
3111;Jequitaí ; MG;Sudeste
3112;Guaraciama ; MG;Sudeste
3113;Itanhém ; BA;Nordeste
3114;Francisco Badaró ; MG;Sudeste
3115;Consolação ; MG;Sudeste
3116;Lagoa dos Patos ; MG;Sudeste
3117;Wenceslau Braz ; MG;Sudeste
3118;Santa Rita do Araguaia ; GO;Centro-Oeste
3119;Santa Helena de Minas ; MG;Sudeste
3120;Itaipé ; MG;Sudeste
3121;Hidrolândia ; GO;Centro-Oeste
3122;São Miguel do Passa Quatro ; GO;Centro-Oeste
3123;Claro dos Poções ; MG;Sudeste
3124;Fronteira dos Vales ; MG;Sudeste
3125;Bertópolis ; MG;Sudeste
3126;Guapó ; GO;Centro-Oeste
3127;Braúnas ; MG;Sudeste
3128;José Gonçalves de Minas ; MG;Sudeste
3129;Carrasco Bonito ; TO;Norte
3130;Jardim Alegre ; PR;Sul
3131;Orizona ; GO;Centro-Oeste
3132;Juramento ; MG;Sudeste
3133;São João da Paraúna ; GO;Centro-Oeste
3134;Paranapuã ; SP;Sudeste
3135;Brasilândia de Minas ; MG;Sudeste
3136;Palminópolis ; GO;Centro-Oeste
3137;Botumirim ; MG;Sudeste
3138;Berilo ; MG;Sudeste
3139;Ibiaí ; MG;Sudeste
3140;Jucuruçu ; BA;Nordeste
3141;Campestre de Goiás ; GO;Centro-Oeste
3142;Itacambira ; MG;Sudeste
3143;Guamaré ; RN;Nordeste
3144;Vianópolis ; GO;Centro-Oeste
3145;Ponto dos Volantes ; MG;Sudeste
3146;Amorinópolis ; GO;Centro-Oeste
3147;São João da Lagoa ; MG;Sudeste
3148;Palmeiras de Goiás ; GO;Centro-Oeste
3149;Palmópolis ; MG;Sudeste
3150;Cachoeira de Goiás ; GO;Centro-Oeste
3151;Araçuaí ; MG;Sudeste
3152;Joaíma ; MG;Sudeste
3153;Cristália ; MG;Sudeste
3154;Cristiano Otoni ; MG;Sudeste
3155;Dom Bosco ; MG;Sudeste
3156;Araguainha ; MT;Centro-Oeste
3157;Santa Fé de Minas ; MG;Sudeste
3158;Cuparaque ; MG;Sudeste
3159;Ponte Branca ; MT;Centro-Oeste
3160;Aurilândia ; GO;Centro-Oeste
3161;Nazário ; GO;Centro-Oeste
3162;Felisburgo ; MG;Sudeste
3163;Igrejinha ; RS;Sul
3164;Alto Garças ; MT;Centro-Oeste
3165;Bonfinópolis ; GO;Centro-Oeste
3166;Pedra Preta ; MT;Centro-Oeste
3167;Nossa Senhora do Socorro ; SE;Nordeste
3168;Palestina de Goiás ; GO;Centro-Oeste
3169;Pescador ; MG;Sudeste
3170;Virgem da Lapa ; MG;Sudeste
3171;Aracaju ; SE;Nordeste
3172;Barra dos Coqueiros ; SE;Nordeste
3173;Turvânia ; GO;Centro-Oeste
3174;Firminópolis ; GO;Centro-Oeste
3175;Jardim ; CE;Nordeste
3176;Ponto Chique ; MG;Sudeste
3177;Santa Bárbara de Goiás ; GO;Centro-Oeste
3178;São João do Pacuí ; MG;Sudeste
3179;Avelinópolis ; GO;Centro-Oeste
3180;Caturaí ; GO;Centro-Oeste
3181;Moiporá ; GO;Centro-Oeste
3182;Terezópolis de Goiás ; GO;Centro-Oeste
3183;Natalândia ; MG;Sudeste
3184;Coração de Jesus ; MG;Sudeste
3185;Josenópolis ; MG;Sudeste
3186;Santo Antônio do Jacinto ; MG;Sudeste
3187;Itinga ; MG;Sudeste
3188;Nova Olinda ; PB;Nordeste
3189;Adelândia ; GO;Centro-Oeste
3190;Ribeirãozinho ; MT;Centro-Oeste
3191;Nerópolis ; GO;Centro-Oeste
3192;São Luís de Montes Belos ; GO;Centro-Oeste
3193;São José do Povo ; MT;Centro-Oeste
3194;Gameleira de Goiás ; GO;Centro-Oeste
3195;Itaobim ; MG;Sudeste
3196;Buriti de Goiás ; GO;Centro-Oeste
3197;Iporá ; GO;Centro-Oeste
3198;Senhora de Oliveira ; MG;Sudeste
3199;Nova Veneza ; GO;Centro-Oeste
3200;Flores do Piauí ; PI;Nordeste
3201;Anicuns ; GO;Centro-Oeste
3202;Luislândia ; MG;Sudeste
3203;Lidianópolis ; PR;Sul
3204;Bonfinópolis de Minas ; MG;Sudeste
3205;Rubelita ; MG;Sudeste
3206;Córrego do Ouro ; GO;Centro-Oeste
3207;Israelândia ; GO;Centro-Oeste
3208;Aragoiânia ; GO;Centro-Oeste
3209;Campo Limpo de Goiás ; GO;Centro-Oeste
3210;Lunardelli ; PR;Sul
3211;Rubim ; MG;Sudeste
3212;Piranguçu ; MG;Sudeste
3213;Ouro Verde de Goiás ; GO;Centro-Oeste
3214;Inhumas ; GO;Centro-Oeste
3215;Sanclerlândia ; GO;Centro-Oeste
3216;Americano do Brasil ; GO;Centro-Oeste
3217;Anápolis ; GO;Centro-Oeste
3218;Cafezal do Sul ; PR;Sul
3219;Itauçu ; GO;Centro-Oeste
3220;Urânia ; SP;Sudeste
3221;São Romão ; MG;Sudeste
3222;Ubaí ; MG;Sudeste
3223;Montes Claros ; MG;Sudeste
3224;Baliza ; GO;Centro-Oeste
3225;Padre Carvalho ; MG;Sudeste
3226;Piranhas ; GO;Centro-Oeste
3227;Itaúna ; MG;Sudeste
3228;Francisco Sá ; MG;Sudeste
3229;Glaucilândia ; MG;Sudeste
3230;Cidade Ocidental ; GO;Centro-Oeste
3231;Valparaíso de Goiás ; GO;Centro-Oeste
3232;Rondonópolis ; MT;Centro-Oeste
3233;Barueri ; SP;Sudeste
3234;Nova Tebas ; PR;Sul
3235;Icaraí de Minas ; MG;Sudeste
3236;Diorama ; GO;Centro-Oeste
3237;Comercinho ; MG;Sudeste
3238;Jequitinhonha ; MG;Sudeste
3239;Santa Maria do Salto ; MG;Sudeste
3240;Medina ; MG;Sudeste
3241;Mirabela ; MG;Sudeste
3242;Jaupaci ; GO;Centro-Oeste
3243;Arenópolis ; GO;Centro-Oeste
3244;Santo Antônio de Goiás ; GO;Centro-Oeste
3245;Riachinho ; MG;Sudeste
3246;Coronel Murta ; MG;Sudeste
3247;Mossâmedes ; GO;Centro-Oeste
3248;Fruta de Leite ; MG;Sudeste
3249;Santa Bárbara do Leste ; MG;Sudeste
3250;Águas Lindas de Goiás ; GO;Centro-Oeste
3251;Fazenda Nova ; GO;Centro-Oeste
3252;Rio do Prado ; MG;Sudeste
3253;Petrolina de Goiás ; GO;Centro-Oeste
3254;Brasília de Minas ; MG;Sudeste
3255;Abadia de Goiás ; GO;Centro-Oeste
3256;Jacinto ; MG;Sudeste
3257;Bom Jardim de Goiás ; GO;Centro-Oeste
3258;Santa Cruz de Salinas ; MG;Sudeste
3259;Campo Azul ; MG;Sudeste
3260;Novorizonte ; MG;Sudeste
3261;Alvinlândia ; SP;Sudeste
3262;Salto da Divisa ; MG;Sudeste
3263;Engenho Velho ; RS;Sul
3264;Juscimeira ; MT;Centro-Oeste
3265;São Pedro da Cipa ; MT;Centro-Oeste
3266;Salinas ; MG;Sudeste
3267;Pintópolis ; MG;Sudeste
3268;São Francisco de Goiás ; GO;Centro-Oeste
3269;Almenara ; MG;Sudeste
3270;Sapeaçu ; BA;Nordeste
3271;Aragarças ; GO;Centro-Oeste
3272;Riacho dos Machados ; MG;Sudeste
3273;Coronel João Pessoa ; RN;Nordeste
3274;Araçu ; GO;Centro-Oeste
3275;Itaberaí ; GO;Centro-Oeste
3276;Cachoeira de Pajeú ; MG;Sudeste
3277;São Gabriel da Palha ; ES;Sudeste
3278;Japonvar ; MG;Sudeste
3279;São Félix ; BA;Nordeste
3280;Capitão Enéas ; MG;Sudeste
3281;Trindade ; GO;Centro-Oeste
3282;Jordânia ; MG;Sudeste
3283;Jesúpolis ; GO;Centro-Oeste
3284;Lontra ; MG;Sudeste
3285;Curral de Dentro ; MG;Sudeste
3286;Cambé ; PR;Sul
3287;Urucuia ; MG;Sudeste
3288;Bandeira ; MG;Sudeste
3289;São João da Ponte ; MG;Sudeste
3290;Uruana de Minas ; MG;Sudeste
3291;Glória D'Oeste ; MT;Centro-Oeste
3292;Pedra Azul ; MG;Sudeste
3293;Alcobaça ; BA;Nordeste
3294;Itaguaru ; GO;Centro-Oeste
3295;Nova Porteirinha ; MG;Sudeste
3296;Jaciara ; MT;Centro-Oeste
3297;Indiaporã ; SP;Sudeste
3298;Goiás ; GO;Centro-Oeste
3299;São Francisco ; MG;Sudeste
3300;Urucânia ; MG;Sudeste
3301;Potiraguá ; BA;Nordeste
3302;Cabeceiras ; GO;Centro-Oeste
3303;Pirenópolis ; GO;Centro-Oeste
3304;Berizal ; MG;Sudeste
3305;João Câmara ; RN;Nordeste
3306;Águas Vermelhas ; MG;Sudeste
3307;Conceição dos Ouros ; MG;Sudeste
3308;Guaraíta ; GO;Centro-Oeste
3309;Itapirapuã ; GO;Centro-Oeste
3310;Mesópolis ; SP;Sudeste
3311;Divisópolis ; MG;Sudeste
3312;Jaraguá ; GO;Centro-Oeste
3313;Santa Fé de Goiás ; GO;Centro-Oeste
3314;Serranópolis de Minas ; MG;Sudeste
3315;Rianápolis ; GO;Centro-Oeste
3316;Uruana ; GO;Centro-Oeste
3317;Varzelândia ; MG;Sudeste
3318;Rio Pardo de Minas ; MG;Sudeste
3319;Cristais Paulista ; SP;Sudeste
3320;Canavieiras ; BA;Nordeste
3321;Arinos ; MG;Sudeste
3322;Cocalzinho de Goiás ; GO;Centro-Oeste
3323;Moeda ; MG;Sudeste
3324;Angical do Piauí ; PI;Nordeste
3325;Ibiracatu ; MG;Sudeste
3326;Dom Aquino ; MT;Centro-Oeste
3327;Itarantim ; BA;Nordeste
3328;Japaratuba ; SE;Nordeste
3329;Ipecaetá ; BA;Nordeste
3330;Itapuranga ; GO;Centro-Oeste
3331;Ouro Preto do Oeste ; RO;Norte
3332;Mirassol d'Oeste ; MT;Centro-Oeste
3333;Indaiabira ; MG;Sudeste
3334;São José dos Quatro Marcos ; MT;Centro-Oeste
3335;Taiobeiras ; MG;Sudeste
3336;Verdelândia ; MG;Sudeste
3337;Heitoraí ; GO;Centro-Oeste
3338;Morro Agudo de Goiás ; GO;Centro-Oeste
3339;Janaúba ; MG;Sudeste
3340;Vargem Grande do Rio Pardo ; MG;Sudeste
3341;Ceres ; GO;Centro-Oeste
3342;Porteirinha ; MG;Sudeste
3343;Pau Brasil ; BA;Nordeste
3344;Macarani ; BA;Nordeste
3345;Arataca ; BA;Nordeste
3346;Pontal do Araguaia ; MT;Centro-Oeste
3347;Alagoinha do Piauí ; PI;Nordeste
3348;Figueirópolis D'Oeste ; MT;Centro-Oeste
3349;Carmo do Rio Verde ; GO;Centro-Oeste
3350;Encruzilhada ; BA;Nordeste
3351;São Patrício ; GO;Centro-Oeste
3352;Camacan ; BA;Nordeste
3353;São João de Meriti ; RJ;Sudeste
3354;Grupiara ; MG;Sudeste
3355;Pedras de Maria da Cruz ; MG;Sudeste
3356;Mato Verde ; MG;Sudeste
3357;Tibau ; RN;Nordeste
3358;Poxoréo ; MT;Centro-Oeste
3359;Faina ; GO;Centro-Oeste
3360;Santa Rosa de Goiás ; GO;Centro-Oeste
3361;São Geraldo do Baixio ; MG;Sudeste
3362;Ribeirão do Largo ; BA;Nordeste
3363;Catuti ; MG;Sudeste
3364;Rialma ; GO;Centro-Oeste
3365;Taquaral de Goiás ; GO;Centro-Oeste
3366;Indiavaí ; MT;Centro-Oeste
3367;Mata Verde ; MG;Sudeste
3368;Lambari D'Oeste ; MT;Centro-Oeste
3369;Rio Branco ; MT;Centro-Oeste
3370;Baixa Grande ; BA;Nordeste
3371;Jangada ; MT;Centro-Oeste
3372;São Geraldo da Piedade ; MG;Sudeste
3373;Novo Brasil ; GO;Centro-Oeste
3374;Ninheira ; MG;Sudeste
3375;Itapetinga ; BA;Nordeste
3376;Queimados ; RJ;Sudeste
3377;São João do Paraíso ; MG;Sudeste
3378;Patis ; MG;Sudeste
3379;Candeias ; BA;Nordeste
3380;Cândido Sales ; BA;Nordeste
3381;Pai Pedro ; MG;Sudeste
3382;Cuiabá ; MT;Centro-Oeste
3383;Mamonas ; MG;Sudeste
3384;José de Freitas ; PI;Nordeste
3385;Prudentópolis ; PR;Sul
3386;Santo Antônio do Retiro ; MG;Sudeste
3387;Monte Azul ; MG;Sudeste
3388;Rurópolis ; PA;Norte
3389;Itaituba ; PA;Norte
3390;Matias Olímpio ; PI;Nordeste
3391;Matrinchã ; GO;Centro-Oeste
3392;Presidente Figueiredo ; AM;Norte
3393;Japurá ; AM;Norte
3394;Mazagão ; AP;Norte
3395;Porto Grande ; AP;Norte
3396;Chapada Gaúcha ; MG;Sudeste
3397;Santa Isabel do Rio Negro ; AM;Norte
3398;Oiapoque ; AP;Norte
3399;São Gabriel da Cachoeira ; AM;Norte
3400;Arroio Grande ; RS;Sul
3401;Bagé ; RS;Sul
3402;Camaquã ; RS;Sul
3403;Santa Vitória do Palmar ; RS;Sul
3404;Planaltina ; GO;Centro-Oeste
3405;Rubiataba ; GO;Centro-Oeste
3406;Vitória de Santo Antão ; PE;Nordeste
3407;Itambé ; BA;Nordeste
3408;Pracinha ; SP;Sudeste
3409;Rosário do Sul ; RS;Sul
3410;Cacequi ; RS;Sul
3411;Júlio de Castilhos ; RS;Sul
3412;Santiago ; RS;Sul
3413;Tupanciretã ; RS;Sul
3414;São Francisco de Paula ; RS;Sul
3415;Itacurubi ; RS;Sul
3416;Buritis ; MG;Sudeste
3417;Serranos ; MG;Sudeste
3418;Zacarias ; SP;Sudeste
3419;Jussari ; BA;Nordeste
3420;Batalha ; AL;Nordeste
3421;Goianésia ; GO;Centro-Oeste
3422;Miracema ; RJ;Sudeste
3423;Igaratinga ; MG;Sudeste
3424;Araputanga ; MT;Centro-Oeste
3425;Santa Isabel ; GO;Centro-Oeste
3426;Una ; BA;Nordeste
3427;Acorizal ; MT;Centro-Oeste
3428;Romaria ; MG;Sudeste
3429;Sardoá ; MG;Sudeste
3430;Montezuma ; MG;Sudeste
3431;Nova Glória ; GO;Centro-Oeste
3432;Jatobá ; PE;Nordeste
3433;Jaíba ; MG;Sudeste
3434;Campo Verde ; MT;Centro-Oeste
3435;Capão da Canoa ; RS;Sul
3436;Itaju do Colônia ; BA;Nordeste
3437;Britânia ; GO;Centro-Oeste
3438;Itacarambi ; MG;Sudeste
3439;Vista Alegre do Alto ; SP;Sudeste
3440;Maruim ; SE;Nordeste
3441;Araguapaz ; GO;Centro-Oeste
3442;São Domingos do Cariri ; PB;Nordeste
3443;Itapé ; BA;Nordeste
3444;Santa Cruz da Vitória ; BA;Nordeste
3445;Costa Rica ; MS;Centro-Oeste
3446;São João das Missões ; MG;Sudeste
3447;Guaiúba ; CE;Nordeste
3448;Cordeiros ; BA;Nordeste
3449;Buenos Aires ; PE;Nordeste
3450;Vila Propício ; GO;Centro-Oeste
3451;Mimoso de Goiás ; GO;Centro-Oeste
3452;Alto Jequitibá ; MG;Sudeste
3453;Gameleiras ; MG;Sudeste
3454;Ubarana ; SP;Sudeste
3455;Dom Macedo Costa ; BA;Nordeste
3456;Itapaci ; GO;Centro-Oeste
3457;Juripiranga ; PB;Nordeste
3458;Nova Itarana ; BA;Nordeste
3459;Itaparica ; BA;Nordeste
3460;Formoso ; MG;Sudeste
3461;Barro Preto ; BA;Nordeste
3462;Reserva do Cabaçal ; MT;Centro-Oeste
3463;Alfredo Vasconcelos ; MG;Sudeste
3464;Barra do Garças ; MT;Centro-Oeste
3465;Tremedal ; BA;Nordeste
3466;Barra do Choça ; BA;Nordeste
3467;Vila Boa ; GO;Centro-Oeste
3468;Santa Efigênia de Minas ; MG;Sudeste
3469;Pinhão ; SE;Nordeste
3470;General Sampaio ; CE;Nordeste
3471;Salto do Céu ; MT;Centro-Oeste
3472;Ibicaraí ; BA;Nordeste
3473;Hidrolina ; GO;Centro-Oeste
3474;Espinosa ; MG;Sudeste
3475;Altaneira ; CE;Nordeste
3476;Barro Alto ; GO;Centro-Oeste
3477;Floresta Azul ; BA;Nordeste
3478;São José da Lagoa Tapada ; PB;Nordeste
3479;Água Fria de Goiás ; GO;Centro-Oeste
3480;Senhora do Porto ; MG;Sudeste
3481;Canoas ; RS;Sul
3482;Cônego Marinho ; MG;Sudeste
3483;Axixá ; MA;Nordeste
3484;Aratuípe ; BA;Nordeste
3485;Belo Campo ; BA;Nordeste
3486;Barrocas ; BA;Nordeste
3487;Mozarlândia ; GO;Centro-Oeste
3488;Marcionílio Souza ; BA;Nordeste
3489;Santa Rita do Novo Destino ; GO;Centro-Oeste
3490;Muniz Ferreira ; BA;Nordeste
3491;Nova Olímpia ; MT;Centro-Oeste
